0 3.1716
0 7.308
0 1.242
0 8.964
-0.4932 0.4932
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
0 10
